X1,X2,X3,X4,X5,Y
97.75935253,4,0.003937075,3.375,4.58E-12,235.8621535
617.5116758,1,0.001065382,54,0.566531639,1825.529058
702.3862234,5,0.010835084,2.16,3.5594451,1575.445749
-44.8898485,1,0.004166236,54,2.48E-143,453.075087
797.1585174,1,0.002164338,54,1.645611865,2245.762656
424.1992692,6,0.016455336,1.5,0.014374896,923.290444
749.8183676,1,0.042428341,54,2.900754561,2131.75653
476.4732169,3,0.019618864,6,0.677162968,1114.991257
678.2456106,5,0.005580271,2.16,0.790511833,1501.095708
147.9300341,1,0.015785991,54,0.086887109,874.496467
768.9825745,3,0.00428881,6,0.306656604,1771.279232
30.01676421,3,0.08546582,6,4.47E-09,116.0485264
74.71263226,5,0.064943527,2.16,8.04E-07,212.4275928
442.9496501,6,0.010071559,1.5,0.041644083,1013.703556
-34.91759712,4,0.018451733,3.375,8.87E-44,-30.58177666
481.0237559,1,0.003356681,54,2.019371653,1589.969124
699.5590764,2,0.012953246,13.5,1.161196604,1705.272488
754.4123159,1,0.000464178,54,2.770179269,2166.120662
489.0860869,4,0.016915791,3.375,0.140557126,1105.454208
680.9439575,4,0.011279192,3.375,4.126314207,1625.620631
572.9379375,3,0.006418425,6,1.066777999,1257.800623
563.1141171,2,0.009814381,13.5,3.225528266,1331.607466
634.4279037,3,0.01242319,6,2.086451593,1425.248646
582.01914,4,0.001073576,3.375,0.919269153,1334.817849
706.0092952,3,0.008128193,6,0.942522402,1578.119395
496.8294704,3,0.028543321,6,0.721453801,1151.142329
448.9156579,1,0.003566684,54,0.077433818,1535.31687
325.5601925,4,0.018754081,3.375,0.033541039,767.4571836
325.5416986,2,0.004545089,13.5,0.256451746,838.721194
23.57508995,1,0.029544716,54,0,629.5799409
326.3924425,6,0.060935444,1.5,0.00143494,713.4585193
371.5551078,5,0.019339241,2.16,0.003500098,839.1529627
607.7562483,5,0.000710252,2.16,1.263275415,1366.23475
780.6504812,1,0.027661293,54,0.905421084,2216.904399
243.563902,3,0.032434892,6,0.521963775,589.5053764
687.6714353,4,0.007388819,3.375,1.574092663,1555.704094
378.9963828,4,0.081122097,3.375,0.014829238,864.8215782
259.6720824,5,0.00520981,2.16,0.074080713,592.1658638
709.1360817,4,0.031538076,3.375,3.763905745,1609.659104
705.6401208,4,0.005263825,3.375,0.543438781,1568.39254
711.8909474,3,0.006857507,6,0.773533462,1648.060738
161.3683308,1,0.026863238,54,0.238098249,883.5171595
113.8303631,1,0.009962047,54,1.93E-32,807.1628724
641.4025595,5,0.024779065,2.16,0.858240208,1445.202103
409.975443,5,0.014476635,2.16,0.083054873,921.2777811
787.5615907,2,0.00882664,13.5,8.722291643,1849.396198
745.9574563,1,0.009424026,54,0.264782213,2156.818277
307.4371341,4,0.02187586,3.375,0.016028505,707.8279561
195.9469842,4,0.008892851,3.375,0.067848635,441.0243188
388.3291406,6,0.012801211,1.5,0.060610679,874.1989883
296.2277843,5,0.011011463,2.16,0.228963698,646.3828616
717.4728726,4,0.012291644,3.375,2.003412964,1578.913024
206.6975121,6,0.009228689,1.5,0.082755283,470.0559924
213.3490543,3,0.053544051,6,0.074993788,533.0662199
579.3724284,6,0.022252123,1.5,0.105227892,1276.203938
357.4265975,3,0.003616895,6,0.062771,827.4003697
190.936219,3,0.017359093,6,1.99E-07,505.2758003
407.2425898,1,0.022013687,54,1.169849987,1385.197725
722.058716,1,0.013847891,54,0.313031812,2113.673082
281.0979243,5,0.016092967,2.16,0.005073675,674.790264
860.7425413,4,0.018873249,3.375,7.085338773,1902.992981
231.0157037,4,0.025072145,3.375,0.00368168,522.2090452
775.169043,6,0.027073871,1.5,0.33210033,1726.253047
366.3708435,2,0.044739158,13.5,0.355240603,999.9964588
671.0621624,1,0.029855108,54,0.485702924,1984.574747
616.6956485,5,0.065117174,2.16,3.537265983,1328.532889
644.1612778,4,0.054762224,3.375,0.292522479,1395.579178
294.3923319,2,0.003581396,13.5,0.254060318,765.7599025
583.901601,1,0.002673044,54,0.287372788,1794.398931
510.6853918,3,0.014509837,6,0.550643119,1112.233492
611.5365903,1,0.02806248,54,0.202176573,1811.615153
22.29635561,5,0.048211613,2.16,6.06E-12,125.4508562
22.17092703,4,0.015581676,3.375,2.83E-09,157.4225182
747.9359231,2,0.005705399,13.5,5.359883398,1779.726094
51.5680062,3,0.075435179,6,7.51E-23,175.1371489
41.71096336,2,0.01139293,13.5,1.93E-25,222.2669439
106.2509733,2,0.071655315,13.5,0.004173328,360.4001195
15.74636465,3,0.031849559,6,0.000240367,116.5981379
619.2241135,2,0.080608676,13.5,0.435885128,1457.943547
226.1075076,6,0.015441014,1.5,0.03889164,528.1191018
621.9139211,3,0.050873587,6,5.333486459,1441.772131
498.8318673,6,0.006395842,1.5,0.313478755,1116.172554
596.9995735,6,0.009371375,1.5,0.379666863,1329.656813
512.7772596,1,0.004071823,54,1.424210758,1602.088085
119.3575854,3,0.021051916,6,1.22E-26,363.1003802
280.8015018,2,0.001495851,13.5,0.001550453,789.0707876
101.2853715,2,0.027909789,13.5,0.00078083,390.0232063
547.838279,1,0.033377765,54,0.612647638,1727.947628
536.5523351,4,0.017371514,3.375,0.219265467,1229.742753
558.7548595,4,0.014246459,3.375,0.85024035,1311.291826
150.3091356,4,0.01241321,3.375,0.003976673,323.137854
679.1514336,6,0.001011378,1.5,1.176256552,1528.583049
557.6518557,4,0.000776496,3.375,0.135410522,1219.185724
616.3836726,6,0.014177454,1.5,1.054722134,1358.117963
456.2928173,2,0.012649096,13.5,0.841584561,1120.314638
354.8949522,5,0.003292156,2.16,0.170437465,805.9117228
753.673443,4,0.03110032,3.375,2.443487082,1635.923452
768.0641795,3,0.024950517,6,12.15506922,1709.802846
99.14315905,1,0.009626792,54,2.22E-08,704.1917325
534.1929747,4,0.013836126,3.375,0.919477207,1228.256039
363.3576642,6,0.003434824,1.5,0.105759141,753.7647312
465.102544,5,0.053568742,2.16,2.436260077,1036.790458
534.32271,5,0.017690867,2.16,0.142753732,1204.50027
96.43936294,5,0.041562261,2.16,1.69E-10,225.674647
640.1924063,2,0.000972088,13.5,0.21458333,1556.032418
285.9222065,1,0.005011075,54,0.370380879,1143.067286
249.8222779,6,0.011921005,1.5,0.000491192,555.9130737
21.70686192,1,0.005323166,54,9.72E-227,567.8884493
553.2595545,2,0.014340127,13.5,1.814665102,1374.679769
235.757666,2,0.088923014,13.5,0.006939732,685.6068794
181.9096063,1,0.010468913,54,0.033440271,882.8790777
723.0659352,5,0.016730156,2.16,3.432645026,1612.809498
482.2004949,3,0.043328696,6,0.588551007,1135.755115
336.8253547,1,0.011077263,54,0.400396973,1297.822146
311.990164,2,0.019146431,13.5,0.082193739,827.1301648
119.7785633,4,0.022732563,3.375,0.024696997,315.4124214
564.5352461,6,0.017971624,1.5,0.475297733,1270.057817
485.3260144,1,0.010654055,54,0.735595481,1570.711711
478.0217199,6,0.005368696,1.5,0.124008342,1078.893221
756.4120019,6,0.008460398,1.5,7.692106332,1626.356629
306.1792893,4,0.003971762,3.375,0.122331757,710.4067746
532.3683723,6,0.015865274,1.5,0.134776609,1196.762843
574.8671607,6,0.017866152,1.5,1.178332559,1262.579411
700.8172571,5,0.011576791,2.16,0.428897523,1529.105949
284.896358,1,0.002397575,54,0.018885562,1165.306384
362.379911,4,0.055500652,3.375,0.026169085,862.7385843
178.0291124,3,0.019348916,6,1.28E-08,469.9967972
20.65729988,4,0.017022852,3.375,1.54E-09,67.09140416
318.6425429,2,0.018989185,13.5,0.854774929,874.6659473
423.3649051,3,0.016435177,6,0.416269452,978.170052
494.3040887,4,0.009160969,3.375,2.183364965,1100.311109
126.7754071,2,0.004791918,13.5,1.25E-10,416.4491879
787.5429165,5,0.017423724,2.16,2.188815999,1780.665769
53.6647471,2,0.012489409,13.5,5.68E-69,261.4582851
565.2387904,5,0.060612882,2.16,0.447387621,1337.606101
715.5437175,6,0.009966546,1.5,2.294108473,1568.054272
330.8526877,6,0.027793533,1.5,0.189467131,754.7965542
617.1339593,1,0.02205419,54,3.875410422,1839.45858
434.591776,4,6.82E-05,3.375,1.160401945,955.8112072
224.5672873,3,0.001347123,6,1.24E-05,559.1387471
301.5246094,2,0.024390532,13.5,0.027278779,815.9977644
299.1399136,1,0.03531139,54,0.563580693,1122.226797
599.9654541,3,0.03535479,6,0.375291366,1342.104336
205.2824543,6,0.037302908,1.5,0.022691862,464.6135852
304.6224602,3,0.044907365,6,0.000401846,774.1144787
768.9879789,4,0.006054009,3.375,0.742565955,1696.037706
548.8175556,3,0.002765554,6,3.152317205,1243.764877
637.4842039,4,0.010608736,3.375,0.336292762,1423.409271
2.5303952,3,0.015719675,6,7.35E-07,37.53584265
393.8584883,5,0.004163637,2.16,0.099505593,890.9407411
200.0634993,6,0.007136104,1.5,0.01289751,490.9190175
311.5318595,6,0.028624486,1.5,0.01980634,690.3444189
848.0206098,2,0.018708104,13.5,1.640824545,1944.914569
424.4711657,2,0.003383957,13.5,0.289812528,1046.771665
175.8290218,6,0.001793892,1.5,5.24E-14,442.9487167
384.5960626,4,0.007321224,3.375,0.054275298,820.5821168
181.014506,6,0.000226923,1.5,0.054790743,411.2591511
345.283147,6,0.014079581,1.5,0.043521364,797.9998664
677.2336721,1,0.007841987,54,0.293731638,1991.836723
484.7510511,3,0.003821269,6,0.179838587,1132.119961
210.8097384,3,0.009827548,6,0.000107462,490.6444819
890.3418225,5,0.053387054,2.16,0.974961517,1955.104572
160.0894835,4,0.053112801,3.375,0.000301394,399.5717848
390.9959382,5,0.000433042,2.16,1.018862615,815.421006
427.3214923,6,0.004037162,1.5,0.343482691,1012.962333
-5.930259949,3,0.00886349,6,1.53E-08,62.17584713
773.8053105,5,0.024459103,2.16,0.720792771,1690.224825
714.1254736,5,0.094017048,2.16,4.380376272,1632.752097
324.2303257,2,0.042012376,13.5,0.000227297,851.4443307
645.5687884,4,0.040845446,3.375,0.437099535,1435.979071
538.0855888,2,0.009191509,13.5,0.020669822,1323.350516
159.9354284,1,0.031997586,54,0.013077817,853.2349628
618.5458204,6,0.011314213,1.5,3.343932298,1410.612898
235.7410023,4,0.010287477,3.375,0.010226212,612.8763197
336.7371664,6,0.026970275,1.5,0.429212478,759.8231848
429.1546981,6,0.025441316,1.5,0.050665862,1003.639381
148.3842944,3,0.033584307,6,0.006781813,395.4229106
487.825604,4,0.02881081,3.375,0.595206313,1083.510741
290.055492,2,0.012357099,13.5,0.08983584,764.8727719
32.41132753,5,0.01436384,2.16,3.98E-13,142.1994594
58.01444556,6,0.078972229,1.5,0.000859262,208.3715198
211.7203921,5,0.008323264,2.16,0.010475981,538.6726221
609.0923444,5,0.035062792,2.16,0.287238999,1302.903364
659.5456123,6,0.053213804,1.5,0.906006108,1489.778105
628.4060548,6,0.097464231,1.5,4.240232638,1413.776622
720.0530067,1,0.081831349,54,3.675119062,2105.754158
686.6851404,5,0.024247316,2.16,1.142436912,1510.321316
269.4742737,3,0.006113563,6,6.39E-07,612.6849503
98.40738869,6,0.004839231,1.5,1.36E-07,253.3637359
313.6312852,3,0.077047948,6,1.73E-05,752.4445086
918.7459481,1,0.014277447,54,0.085281696,2563.758023
689.5330459,1,0.004525805,54,0.354124871,2037.648106
597.6448703,2,0.020152451,13.5,0.815551052,1436.869068
778.6638809,5,0.004815423,2.16,0.615690162,1703.413014
440.8252995,2,0.016136673,13.5,0.08004301,1106.436446
244.0242805,6,0.002517546,1.5,0.094939145,551.6469918
241.2098028,3,0.004125863,6,0.037580859,623.8408013
524.754528,4,0.008687464,3.375,0.50519451,1143.379039
558.0846968,3,0.008853574,6,0.62293966,1270.655942
318.5092445,5,0.013464201,2.16,0.017154624,752.1918862
386.9560713,6,0.017172197,1.5,0.277671339,862.7836016
544.5568626,5,0.012914563,2.16,1.563773931,1201.447006
311.3295604,3,0.000361758,6,0.064110077,726.9424655
73.73723747,5,0.050025402,2.16,0.005599152,197.9581497
417.5620038,1,0.038237509,54,0.01147874,1391.317447
654.0519698,6,0.005111165,1.5,0.434497245,1485.390159
758.2989795,1,0.003741569,54,14.23704177,2199.086701
87.08659638,5,0.029605491,2.16,3.14E-08,253.6331755
729.0612418,1,0.00033628,54,7.146184741,2100.306765
640.2812773,1,0.006064932,54,0.498275504,1893.053336
671.6858857,1,0.189633333,54,0.43113157,1981.909184
398.3532387,2,0.060507888,13.5,0.082431801,1032.990832
586.2151525,6,0.002265783,1.5,0.340588506,1309.072047
122.4393221,5,0.000277602,2.16,7.21E-12,314.9251642
821.1535502,3,0.023432639,6,6.018071548,1861.298146
596.3362441,3,0.006889493,6,1.270491552,1337.309314
728.5539287,3,0.019583921,6,0.839884205,1611.211752
588.4979216,6,0.012453428,1.5,0.131118493,1282.508679
593.0618854,3,0.006706829,6,0.217036957,1340.254026
401.4650854,6,0.02018311,1.5,3.708630352,923.4584695
686.7145937,5,0.015833577,2.16,1.525883948,1493.428151
530.5844569,6,0.007426429,1.5,1.004667886,1174.560164
694.9058816,1,0.010319971,54,0.155750023,2106.69105
21.72349752,2,0.041245317,13.5,1.10E-06,158.6457119
495.181409,6,0.004617186,1.5,0.039487596,1121.747832
731.4161652,2,0.015149484,13.5,1.744956285,1713.097927
115.7808763,5,0.03234075,2.16,0.027006661,279.9889752
138.3861849,6,0.010569713,1.5,2.41E-05,351.7870602
547.4986909,1,0.00138171,54,2.120381061,1709.133008
182.134542,5,0.000947696,2.16,0.002988697,419.0493476
650.4947926,1,0.023232783,54,5.656050528,1945.537
204.394984,1,0.027566588,54,0.024468449,974.3361231
298.2739365,6,0.011320487,1.5,0.172474405,679.0510567
442.4612551,1,0.02284115,54,0.069748311,1531.541373
0.55046599,2,0.003763603,13.5,1.03E-85,147.8201447
497.1156531,2,0.005506179,13.5,0.264082132,1211.234707
548.8139655,6,0.000415353,1.5,2.878122947,1143.389281
734.8047804,2,0.010812482,13.5,13.90602075,1777.126221
315.7929893,6,0.000200811,1.5,0.005353575,718.5616977
-4.690086605,6,0.015732368,1.5,2.96E-05,39.80575625
481.5951875,1,0.054423287,54,0.24671516,1586.164976
444.6433172,2,0.035068065,13.5,0.362355865,1140.422881
596.1003363,1,0.016356051,54,0.311639988,1846.102208
357.9497142,2,0.03836558,13.5,0.086138072,934.6694054
918.5059119,6,0.014616561,1.5,2.436643249,2037.286751
589.4471059,4,0.015560443,3.375,1.043871444,1353.275479
407.6610078,1,0.023189263,54,0.177406317,1425.057948
479.4232836,2,0.022062005,13.5,4.585691213,1199.213096
781.2404379,4,0.021686621,3.375,0.612914499,1722.078942
72.23251789,2,0.027969136,13.5,0.130123128,322.5349251
173.854606,3,0.025242124,6,0.016414297,487.8589905
283.4038618,2,0.011784324,13.5,0.109963943,711.5506746
574.7550233,2,0.017184791,13.5,0.198726742,1375.9403
629.5007751,2,0.003626284,13.5,2.40451432,1454.560068
191.6532703,2,0.000376671,13.5,7.84E-05,509.6865143
135.8615145,2,0.020839004,13.5,0.001412163,395.7162412
670.5934689,3,0.023969121,6,0.640353125,1542.344781
818.7466416,5,0.008858679,2.16,0.557692542,1776.875985
66.67927282,6,0.043294301,1.5,4.05E-13,195.1577266
868.4266208,2,0.006486875,13.5,0.216695779,2039.540223
784.1730352,3,0.055742414,6,1.79964191,1729.254212
498.2161657,4,0.009657431,3.375,1.114183525,1106.502189
236.0882004,2,0.006076545,13.5,0.297736959,674.4155232
627.5939822,4,0.001977817,3.375,3.082716203,1420.712014
80.4174849,2,0.029434213,13.5,2.59E-31,311.5272595
592.936151,3,0.008284658,6,1.461363197,1328.210822
682.0389757,3,0.05763919,6,1.554988826,1527.103885
465.5959097,2,0.000120918,13.5,1.386472033,1144.311887
425.7163333,3,0.055695306,6,0.056399067,1006.874135
595.4697883,4,0.009506483,3.375,0.209472935,1341.811213
706.0192067,2,0.022515524,13.5,1.684447032,1699.112591
286.2896924,3,0.084139947,6,0.532725025,720.1002263
19.46575351,1,0.004384874,54,9.72E-103,564.1700383
317.3955691,5,0.017344663,2.16,0.000277662,703.1935217
213.6508232,4,0.062680139,3.375,0.044553455,489.4081459
383.0636247,4,0.039352203,3.375,0.457632584,897.2519746
376.7778121,2,0.051623443,13.5,0.077779187,972.5749683
525.1978996,3,0.002962572,6,0.033311158,1136.318453
551.1484069,1,0.020195402,54,0.386448289,1721.132632
-12.60774041,1,0.005900894,54,3.67E-65,501.8331305
125.6688468,5,0.019348069,2.16,2.12E-07,311.2649944
526.7993916,3,0.039968272,6,3.210225576,1193.81962
526.9216925,3,0.013147376,6,0.92146612,1217.856797
130.9983899,2,0.006060862,13.5,0.014741166,430.0514655
427.4047494,3,0.030920425,6,0.516544366,991.5167292
862.5879647,3,0.023188592,6,0.73542267,1978.196408
155.830314,5,0.002661723,2.16,3.36E-06,365.3956288
631.537463,3,0.003541555,6,4.22610705,1455.291301
-14.2084168,4,0.002047726,3.375,0.009144261,38.38252408
109.0760239,4,0.034144886,3.375,0.005902211,206.0720643
514.2916866,5,0.007715357,2.16,5.633259247,1149.098934
546.6202022,6,0.01356577,1.5,0.068004363,1181.711234
528.3611635,1,0.008882463,54,0.275481466,1664.745313
335.3528136,6,0.012443965,1.5,0.078804234,737.0635834
109.2382263,2,0.077751003,13.5,0.00028348,406.6928457
47.13261225,1,0.001042836,54,8.56E-06,606.1110803
205.8670306,6,0.016868496,1.5,0.010713571,437.7002688
583.1152443,1,0.017702392,54,0.420044147,1828.560142
53.81053054,1,0.009466818,54,2.49E-24,645.0397215
422.8164002,2,0.009652154,13.5,0.608900344,1099.895642
722.4236758,6,0.071826049,1.5,0.279592503,1617.591955
125.1707493,2,0.010259967,13.5,1.94E-47,355.5119298
19.39195874,1,0.04459692,54,4.73E-47,594.2950488
122.0612118,5,0.021137522,2.16,2.06E-08,335.5641298
41.92981618,1,0.041014729,54,1.45E-17,632.1740549
261.3663882,4,0.001741277,3.375,0.006520728,571.1907014
236.3101411,1,0.009531161,54,0.172688622,1108.537555
795.8325106,2,0.003128686,13.5,2.266280701,1852.251566
380.3830954,3,0.012884132,6,0.023780358,851.0055866
545.7577749,5,0.008950424,2.16,0.117857271,1228.118956
483.8706125,5,0.01454414,2.16,0.000238349,1052.133327
556.379922,5,0.003586621,2.16,0.461568943,1246.713958
863.3521082,6,0.006835976,1.5,1.83511846,1884.662636
58.71307577,5,0.009996959,2.16,0.00228126,177.1199167
542.2603514,6,0.025142896,1.5,0.130650476,1190.31024
682.9489791,2,0.003193855,13.5,1.403476154,1649.561816
226.8536284,5,0.019628594,2.16,0.001523132,561.8981165
479.6746706,6,0.021105908,1.5,0.192420425,1045.24185
592.3485597,1,0.026049926,54,0.790192941,1842.734642
733.0818685,4,0.019493259,3.375,9.702013774,1633.377552
283.1293359,2,0.032306216,13.5,0.22920756,757.7607677
218.7230373,5,0.004514753,2.16,0.002165325,472.9983697
859.1640381,3,0.046955854,6,0.236908102,1919.855126
265.1006137,1,0.018067466,54,0.147733224,1086.436584
818.192159,6,0.003308958,1.5,5.15767899,1841.553879
793.6999504,5,0.002228552,2.16,2.210064912,1782.935764
646.7927805,3,0.01374027,6,1.981735935,1448.214512
150.0799365,6,0.012948728,1.5,0.040962107,334.6873024
689.4126851,5,0.009092343,2.16,3.729613021,1540.264161
891.3419572,2,0.01845678,13.5,8.924122273,2079.952448
353.7580552,1,0.005568669,54,0.092434857,1298.392441
125.5726501,6,0.001123706,1.5,2.44E-05,263.7345427
601.9929972,4,0.002314424,3.375,0.129772726,1312.22955
538.0135324,3,0.020109543,6,0.704241901,1275.476664
584.9581327,1,0.016635349,54,0.205921871,1750.571383
-66.12812325,1,0.031254647,54,3.69E-45,305.4314229
335.5751822,6,0.015701131,1.5,0.301303515,750.9881651
667.3692998,3,0.020648333,6,0.358881944,1573.287679
495.7772853,5,0.010219986,2.16,0.106248337,1083.191814
418.6302612,5,0.006110825,2.16,0.380992974,904.2789385
780.255049,2,0.001889771,13.5,0.364317495,1838.325116
275.0515633,2,0.026520802,13.5,0.001676448,778.6858469
647.5986965,4,0.012790104,3.375,0.733089668,1390.299051
348.272102,5,0.015254586,2.16,0.095820433,779.823261
725.4035034,1,0.000337698,54,4.739455919,2096.99907
220.1939599,2,0.00787379,13.5,0.002001336,629.5260828
461.1729507,4,0.014090168,3.375,0.26188681,1113.305451
708.1299265,2,0.002737188,13.5,1.980297026,1684.016529
457.0076372,3,0.013571298,6,0.503005872,1018.490297
229.5417033,6,8.92E-05,1.5,0.069980176,536.3251281
649.5975588,6,0.006172619,1.5,0.190978982,1445.359753
205.2242209,5,0.020508484,2.16,0.027546459,493.0216519
803.7723277,3,0.007535076,6,2.088866397,1767.559123
474.000427,5,0.032515802,2.16,0.235039931,1074.142926
96.94515659,1,0.012682419,54,0.000206462,760.5398525
367.9505294,4,0.042290999,3.375,0.045797205,876.7855893
700.5480189,6,0.011806305,1.5,0.511329238,1523.5905
150.1515575,3,0.040271024,6,2.82E-19,369.6233633
175.688587,5,0.024421674,2.16,0.005633029,412.8911265
364.5701958,1,0.002040235,54,0.131375728,1352.570198
703.0477083,2,0.005260429,13.5,4.004203141,1634.975334
664.4189484,5,0.033192991,2.16,8.13248204,1522.675139
598.8860014,2,0.033385426,13.5,0.133349669,1450.810351
587.1225345,2,0.018965475,13.5,1.777253445,1379.169557
496.9833689,2,0.001870642,13.5,0.511250198,1224.707895
325.6536287,1,0.043992329,54,0.150489422,1261.927126
104.2101146,4,0.000245246,3.375,1.08E-21,288.0786379
624.9625425,3,0.002837321,6,0.534332082,1388.927693
404.9214534,4,0.02671469,3.375,0.010834679,916.6440555
133.994659,2,0.000902299,13.5,7.36E-06,397.8542201
463.3594109,6,0.004147498,1.5,0.121618913,1104.23013
178.9068068,3,0.016854648,6,0.083678565,478.4451722
802.8187407,2,0.030878337,13.5,6.54071791,1937.748624
805.2619503,4,0.006002763,3.375,0.49374848,1774.252744
350.2786,3,0.07060146,6,0.023317742,744.7642245
49.31278132,2,0.086041875,13.5,6.45E-09,264.8003828
677.8566489,2,0.019307486,13.5,3.449641888,1624.359055
400.5455678,1,0.001612746,54,0.108550407,1412.81
665.1163042,2,0.011593286,13.5,0.534422275,1560.66985
10.29801968,5,0.00151338,2.16,1.83E-60,75.90048943
515.9896997,3,0.030111228,6,0.651892104,1158.405776
286.2480269,3,0.029962889,6,0.001677004,686.550989
681.1157161,1,0.03276786,54,1.400542107,2043.943857
780.1196303,2,0.01852193,13.5,0.303073419,1855.877839
187.252635,1,0.034918491,54,0.000304054,962.3033465
213.7840398,3,0.00128738,6,0.012333078,538.6547722
608.1635085,2,0.011657447,13.5,1.542200578,1434.33083
416.1100397,6,0.012166676,1.5,0.00033054,945.4520571
629.0892073,4,0.017822366,3.375,0.071737562,1433.586228
614.6882725,2,0.011115672,13.5,0.441939158,1436.746876
222.8492454,1,0.014350724,54,0.011173088,1026.638149
750.4036582,1,0.055102325,54,1.112596889,2107.890705
772.1358571,5,0.021257102,2.16,0.755272411,1660.39037
678.7720012,3,0.019333494,6,4.44488762,1538.210603
185.7078636,2,0.01319936,13.5,0.000535439,551.4380461
438.7903748,6,0.009772568,1.5,0.152793352,990.7836663
194.7415712,5,0.002383507,2.16,0.393549268,463.4956775
729.9633207,6,0.020558279,1.5,4.504740324,1565.690116
677.9409988,3,0.009145779,6,1.899379342,1555.007312
680.9610549,1,0.00443679,54,0.239319726,2010.004428
641.9295348,3,0.002343905,6,0.464516941,1461.090409
538.6910955,1,0.021319788,54,0.006128454,1699.370186
16.2216077,3,0.047842142,6,1.39E-06,45.73333158
519.1998156,5,0.024973593,2.16,0.15662846,1171.467142
698.0446096,6,0.03876504,1.5,1.165282053,1545.985086
703.6385139,5,0.000294919,2.16,0.233182754,1531.345151
535.7879681,3,0.007679566,6,0.977839005,1228.289109
624.0648883,2,0.005611682,13.5,0.336814392,1496.016646
285.9740771,3,0.02794406,6,0.016699977,736.9207814
43.59382101,4,0.011735351,3.375,3.64E-06,143.1234378
561.6733667,1,0.023778896,54,0.67222404,1718.504854
613.498485,1,0.003644744,54,0.394482208,1835.421835
305.6751649,1,0.044627185,54,0.04853019,1176.651057
446.3378762,6,0.024540094,1.5,0.44975859,960.2983318
704.8516609,2,0.034590634,13.5,1.176915846,1653.962789
202.6653434,3,0.00020708,6,0.008754516,462.2776356
713.7323408,6,0.008817691,1.5,0.289878776,1595.81697
192.8890894,2,0.014898314,13.5,0.02922829,557.7025901
304.7031715,5,0.039493838,2.16,0.001728846,650.6537302
703.7603356,4,0.014594581,3.375,3.310758589,1560.731573
174.0271823,5,0.007737615,2.16,0.03807853,425.8731574
58.55607565,6,0.001551309,1.5,8.07E-13,140.1947225
746.6865586,4,0.0485179,3.375,0.255938643,1713.349489
527.3983588,2,0.005760231,13.5,1.635237419,1336.350732
822.980178,6,0.00612948,1.5,1.061071824,1830.443904
158.0286446,4,0.010265948,3.375,0.000399448,397.8982923
534.3513037,1,0.054334932,54,0.010304624,1712.887377
62.46301139,3,0.005357159,6,1.28E-22,237.9241101
621.9355528,4,0.011951822,3.375,0.204272235,1401.916083
664.0977347,1,0.053182274,54,0.784767575,1980.043626
301.3945943,6,0.007209408,1.5,0.820569241,723.8188596
19.64429772,1,0.055508704,54,1.02E-05,510.7112966
625.058397,4,0.008917283,3.375,4.045742916,1406.966541
80.71183372,2,0.052900511,13.5,2.27E-08,293.711304
431.1035498,1,0.011125704,54,0.170676769,1485.006966
178.4226546,3,0.010410292,6,0.137605711,422.8288144
163.4534241,6,0.056874552,1.5,0.638564598,355.3655138
32.31994707,4,0.009090615,3.375,1.60E-32,75.61744614
-15.43743535,5,0.009878178,2.16,8.40E-28,3.534481584
595.4058875,6,0.039347544,1.5,0.545101869,1319.174341
499.5386039,2,0.006191489,13.5,3.124247943,1231.783217
399.341452,1,0.026928369,54,0.060787949,1416.908119
638.0392977,3,0.00539428,6,0.280004311,1389.812034
191.5372049,4,0.015943714,3.375,0.137327263,467.1052823
605.9364567,3,0.0085399,6,0.619932396,1437.75268
580.798863,3,0.018357741,6,0.331619677,1355.670709
-12.79608318,5,0.007604894,2.16,2.06E-42,37.03947068
677.7499889,6,0.012272744,1.5,0.411882151,1553.886218
310.3755313,3,0.007641011,6,0.019654987,726.921569
-94.85691504,3,0.003665792,6,1.10E-25,-120.5889107
375.6564315,5,0.005481418,2.16,1.492603718,859.6479884
332.7302792,1,0.005742276,54,0.091416221,1249.028351
477.5109205,5,0.007280003,2.16,0.676160124,1048.811552
346.2803826,5,0.069583589,2.16,0.329548637,750.339935
781.5654136,2,0.0022574,13.5,7.594176043,1813.030065
713.4048822,4,0.011971393,3.375,0.164140477,1576.171353
36.63625015,2,0.021667012,13.5,5.08E-05,228.444016
123.4948198,4,0.03396184,3.375,0.014887069,312.3739779
194.0828607,5,0.038200517,2.16,0.001846106,514.9383972
349.5234848,1,0.017173206,54,0.062444173,1277.396451
14.88789652,6,0.051301033,1.5,7.37E-31,65.37176163
651.8731125,6,0.018996993,1.5,0.33601339,1365.658281
876.5819245,1,0.016067632,54,0.501940431,2454.447893
592.624114,3,0.030258679,6,0.808006068,1355.643565
96.86711742,3,0.022372754,6,0.000347298,274.3916611
294.5672545,5,0.00724453,2.16,9.43E-05,641.7999448
677.2032431,6,0.007745184,1.5,7.350542709,1437.144479
171.0974079,2,0.005751802,13.5,0.000752503,519.2145805
110.6560274,6,0.010166723,1.5,0.190322752,315.6545938
294.5687502,1,0.010052686,54,0.243180421,1174.811486
522.5363053,3,0.008942889,6,0.189995602,1243.907106
264.6820314,4,0.024422006,3.375,0.482691812,653.7780326
32.29842169,4,0.008614166,3.375,1.02E-56,84.98160061
731.418179,4,0.007876588,3.375,1.004701455,1664.300421
-80.53627939,3,0.003003669,6,1.04E-66,-64.52804642
158.9831269,4,0.092351893,3.375,9.66E-10,411.6273929
